date,time_utc,player_name,team,american_odds,ev_pct,model_prob_pct
2026-05-29,16:01,Casey Schmitt,SF,575,29.84,21.03
2026-05-29,16:01,Michael Harris II,ATL,550,26.62,19.48
2026-05-29,16:01,Curtis Mead,WSH,1150,28.80,12.13
2026-05-29,16:01,Jacob Young,WSH,1100,28.69,11.97
2026-05-29,16:01,Dillon Dingler,DET,700,23.28,15.41
2026-05-29,16:01,Gavin Sheets,SD,900,25.00,12.50
2026-05-29,16:01,Amed Rosario,NYY,800,19.97,13.33
2026-05-29,16:01,Ramón Laureano,SD,950,19.07,11.34
2026-05-29,16:01,Gage Workman,DET,900,12.10,11.21
2026-05-29,16:16,Casey Schmitt,SF,575,29.84,21.03
2026-05-29,16:16,Michael Harris II,ATL,550,26.62,19.48
2026-05-29,16:16,Curtis Mead,WSH,1150,28.80,12.13
2026-05-29,16:16,Jacob Young,WSH,1100,28.69,11.97
2026-05-29,16:16,Dillon Dingler,DET,700,23.28,15.41
2026-05-29,16:16,Gavin Sheets,SD,900,25.00,12.50
2026-05-29,16:16,Amed Rosario,NYY,800,19.97,13.33
2026-05-29,16:16,Ramón Laureano,SD,950,19.07,11.34
2026-05-29,16:16,Gage Workman,DET,900,12.10,11.21
2026-05-29,16:21,Casey Schmitt,SF,575,29.84,21.03
2026-05-29,16:21,Michael Harris II,ATL,550,26.62,19.48
2026-05-29,16:21,Curtis Mead,WSH,1150,28.80,12.13
2026-05-29,16:21,Jacob Young,WSH,1100,28.69,11.97
2026-05-29,16:21,Dillon Dingler,DET,700,23.28,15.41
2026-05-29,16:21,Gavin Sheets,SD,900,25.00,12.50
2026-05-29,16:21,Amed Rosario,NYY,800,19.97,13.33
2026-05-29,16:21,Ramón Laureano,SD,950,19.07,11.34
2026-05-29,16:21,Gage Workman,DET,900,12.10,11.21
2026-05-29,16:26,Casey Schmitt,SF,575,29.84,21.03
2026-05-29,16:26,Michael Harris II,ATL,550,26.62,19.48
2026-05-29,16:26,Curtis Mead,WSH,1150,28.80,12.13
2026-05-29,16:26,Jacob Young,WSH,1100,28.69,11.97
2026-05-29,16:26,Dillon Dingler,DET,700,23.28,15.41
2026-05-29,16:26,Gavin Sheets,SD,900,25.00,12.50
2026-05-29,16:26,Amed Rosario,NYY,800,19.97,13.33
2026-05-29,16:26,Ramón Laureano,SD,950,19.07,11.34
2026-05-29,16:26,Gage Workman,DET,900,12.10,11.21
2026-05-29,17:38,Casey Schmitt,SF,575,29.84,21.03
2026-05-29,17:38,Michael Harris II,ATL,550,26.62,19.48
2026-05-29,17:38,Curtis Mead,WSH,1150,28.80,12.15
2026-05-29,17:38,Jacob Young,WSH,1100,28.69,11.99
2026-05-29,17:38,Dillon Dingler,DET,700,23.28,15.41
2026-05-29,17:38,Gavin Sheets,SD,900,25.00,12.50
2026-05-29,17:38,Amed Rosario,NYY,800,19.16,13.24
2026-05-29,17:38,Ramón Laureano,SD,950,19.17,11.35
2026-05-29,21:21,Michael Harris II,ATL,550,29.86,25.25
2026-05-29,21:21,Dillon Dingler,DET,700,40.11,19.70
2026-05-29,21:21,Jordan Walker,STL,450,33.29,25.05
2026-05-29,21:21,Casey Schmitt,SF,575,29.84,21.03
2026-05-29,21:21,James Wood,WSH,550,29.80,19.97
2026-05-29,21:21,Curtis Mead,WSH,1150,28.80,15.25
2026-05-29,21:21,Gavin Sheets,SD,900,28.80,15.96
2026-05-29,21:21,Jacob Young,WSH,1100,28.69,13.48
2026-05-29,21:21,Juan Soto,NYM,370,18.16,25.14
2026-05-29,21:21,Ramón Laureano,SD,950,28.77,12.75
2026-05-29,21:21,TJ Rumfield,COL,750,26.22,14.85
2026-05-29,21:21,Liam Hicks,MIA,850,27.87,13.46
2026-05-29,21:21,Sal Stewart,CIN,575,23.05,18.23
2026-05-29,21:21,Chase Meidroth,CWS,1300,28.77,9.63
2026-05-29,21:21,Xander Bogaerts,SD,1000,24.74,11.34
2026-05-29,21:21,Ernie Clement,TOR,900,24.20,12.42
2026-05-29,21:21,Munetaka Murakami,CWS,400,17.55,23.51
2026-05-29,21:21,Matt Olson,ATL,500,16.52,19.42
2026-05-29,21:21,Amed Rosario,NYY,800,19.16,13.24
2026-05-29,21:21,CJ Abrams,WSH,650,14.45,15.26
2026-05-29,21:21,JJ Bleday,CIN,510,13.52,18.61
2026-05-29,21:21,Manny Machado,SD,800,19.79,13.31
2026-05-29,21:21,Blake Dunn,CIN,1150,21.00,9.68
2026-05-29,21:21,Nathaniel Lowe,CIN,540,6.62,16.66
2026-05-29,21:47,Michael Harris II,ATL,550,29.86,25.25
2026-05-29,21:47,Dillon Dingler,DET,700,40.11,19.70
2026-05-29,21:47,Jordan Walker,STL,450,33.29,25.05
2026-05-29,21:47,Casey Schmitt,SF,575,29.84,21.03
2026-05-29,21:47,James Wood,WSH,550,29.80,19.97
2026-05-29,21:47,Curtis Mead,WSH,1150,28.80,15.25
2026-05-29,21:47,Gavin Sheets,SD,900,28.80,15.96
2026-05-29,21:47,Jacob Young,WSH,1100,28.69,13.48
2026-05-29,21:47,Juan Soto,NYM,370,18.16,25.14
2026-05-29,21:47,Ramón Laureano,SD,950,28.77,12.75
2026-05-29,21:47,TJ Rumfield,COL,750,26.22,14.85
2026-05-29,21:47,Liam Hicks,MIA,850,27.87,13.46
2026-05-29,21:47,Sal Stewart,CIN,575,23.05,18.23
2026-05-29,21:47,Chase Meidroth,CWS,1300,28.77,9.63
2026-05-29,21:47,Xander Bogaerts,SD,1000,24.74,11.34
2026-05-29,21:47,Ernie Clement,TOR,900,24.20,12.42
2026-05-29,21:47,Munetaka Murakami,CWS,400,17.55,23.51
2026-05-29,21:47,Matt Olson,ATL,500,16.52,19.42
2026-05-29,21:47,Amed Rosario,NYY,800,19.16,13.24
2026-05-29,21:47,CJ Abrams,WSH,650,14.45,15.26
2026-05-29,21:47,JJ Bleday,CIN,510,13.52,18.61
2026-05-29,21:47,Manny Machado,SD,800,19.79,13.31
2026-05-29,21:47,Blake Dunn,CIN,1150,21.00,9.68
2026-05-29,21:47,Nathaniel Lowe,CIN,540,6.62,16.66
2026-05-30,00:27,Jordan Walker,STL,650,29.78,25.25
2026-05-30,00:27,James Wood,WSH,900,28.80,21.87
2026-05-30,00:27,Byron Buxton,MIN,600,29.85,25.25
2026-05-30,00:27,Sal Stewart,CIN,950,28.77,19.79
2026-05-30,00:27,Michael Harris II,ATL,510,29.81,25.25
2026-05-30,00:27,Jarren Duran,BOS,2400,27.40,15.12
2026-05-30,00:27,Juan Soto,NYM,480,29.84,25.25
2026-05-30,00:27,Willson Contreras,BOS,1800,27.41,13.28
2026-05-30,00:27,Luke Raley,SEA,540,34.72,21.05
2026-05-30,00:27,CJ Abrams,WSH,950,28.77,16.58
2026-05-30,00:27,Jacob Young,WSH,1900,27.40,14.34
2026-05-30,00:27,Gavin Sheets,SD,1150,28.80,16.18
2026-05-30,00:27,Brandon Lowe,PIT,650,29.78,18.88
2026-05-30,00:27,Gunnar Henderson,BAL,650,29.78,18.82
2026-05-30,00:27,Elly De La Cruz,CIN,900,28.80,15.62
2026-05-30,00:27,Munetaka Murakami,CWS,420,27.92,24.60
2026-05-30,00:27,Mike Trout,LAA,900,28.80,15.55
2026-05-30,00:27,Ceddanne Rafaela,BOS,3300,27.57,10.81
2026-05-30,00:27,Ty France,SD,800,28.77,16.25
2026-05-30,00:27,Ernie Clement,TOR,1800,27.41,12.45
2026-05-30,00:27,Wade Meckler,LAA,1900,27.40,12.50
2026-05-30,00:27,Zach Neto,LAA,1100,28.69,13.57
2026-05-30,00:27,Spencer Horwitz,PIT,1200,28.67,13.66
2026-05-30,00:27,Vaughn Grissom,LAA,2400,27.40,11.30
2026-05-30,00:27,José Ramírez,CLE,1200,28.67,12.40
2026-05-30,00:27,Michael Conforto,CHC,1050,28.80,13.68
2026-05-30,00:27,Wilyer Abreu,BOS,2400,27.40,8.64
2026-05-30,00:27,Luis García Jr.,WSH,1800,27.41,11.10
2026-05-30,00:27,Liam Hicks,MIA,1000,28.74,13.40
2026-05-30,00:27,Myles Straw,TOR,3400,27.40,7.69
2026-05-30,00:27,Michael Busch,CHC,1100,28.69,12.31
2026-05-30,00:27,Daylen Lile,WSH,1050,28.80,12.30
2026-05-30,00:27,Travis Bazzana,CLE,2400,27.40,10.15
2026-05-30,00:27,Jonathan Aranda,TB,950,28.77,12.59
2026-05-30,00:27,J.P. Crawford,SEA,750,27.92,15.05
2026-05-30,00:27,Salvador Perez,KC,650,25.77,16.77
2026-05-30,00:27,Xander Bogaerts,SD,1150,28.80,10.57
2026-05-30,00:27,Isiah Kiner-Falefa,BOS,2900,27.68,7.55
2026-05-30,00:27,Blake Dunn,CIN,1700,27.51,9.61
2026-05-30,00:27,Pete Crow-Armstrong,CHC,1100,27.44,10.62
2026-05-30,00:27,Brooks Lee,MIN,1800,27.41,7.84
2026-05-30,00:27,Ryan Vilade,TB,1700,27.51,8.88
2026-05-30,00:27,Patrick Bailey,CLE,1900,27.40,7.24
2026-05-30,00:27,Adley Rutschman,BAL,850,22.07,12.85
2026-05-30,00:27,Rhys Hoskins,CLE,800,20.87,13.43
2026-05-30,00:27,Matt Olson,ATL,475,16.50,20.26
2026-05-30,00:27,Yordan Alvarez,HOU,360,14.26,24.84
2026-05-30,00:27,Kazuma Okamoto,TOR,900,17.20,11.72
2026-05-30,00:27,Masataka Yoshida,BOS,2200,27.51,6.10
2026-05-30,00:27,Mickey Gasper,BOS,2200,27.51,6.20
2026-05-30,00:27,Yohendrick Piñango,TOR,1200,19.21,9.17
2026-05-30,00:27,Miguel Andujar,SD,1000,18.14,10.74
2026-05-30,00:27,Dylan Crews,WSH,1150,19.37,9.55
2026-05-30,00:27,Angel Martínez,CLE,1150,17.12,9.37
2026-05-30,00:27,Tyler Stephenson,CIN,900,15.10,11.51
2026-05-30,00:27,Mike Yastrzemski,ATL,1000,15.17,10.47
2026-05-30,00:27,Junior Caminero,TB,600,7.66,15.38
2026-05-31,02:26,Casey Schmitt,SF,850,28.74,25.25
2026-05-31,02:26,J.P. Crawford,SEA,900,28.80,18.15
2026-05-31,02:26,Luke Raley,SEA,430,27.99,24.15
2026-05-31,02:26,Willy Adames,SF,750,28.76,16.84
2026-05-31,02:26,Eric Haase,SF,850,28.74,15.88
2026-05-31,02:26,TJ Rumfield,COL,850,28.74,14.48
2026-05-31,02:26,Rafael Devers,SF,700,17.44,14.68
2026-05-31,02:26,Hunter Goodman,COL,540,14.30,17.86
2026-05-31,02:26,Bryce Harper,PHI,525,6.06,16.97
2026-05-31,02:32,Casey Schmitt,SF,850,28.74,25.25
2026-05-31,02:32,J.P. Crawford,SEA,900,28.80,18.15
2026-05-31,02:32,Luke Raley,SEA,430,27.99,24.15
2026-05-31,02:32,Willy Adames,SF,750,28.76,16.84
2026-05-31,02:32,Eric Haase,SF,850,28.74,15.88
2026-05-31,02:32,TJ Rumfield,COL,850,28.74,14.48
2026-05-31,02:32,Rafael Devers,SF,700,17.44,14.68
2026-05-31,02:32,Hunter Goodman,COL,540,14.30,17.86
2026-05-31,02:32,Bryce Harper,PHI,525,6.06,16.97
2026-05-31,02:34,Casey Schmitt,SF,850,28.74,25.25
2026-05-31,02:34,J.P. Crawford,SEA,900,28.80,18.15
2026-05-31,02:34,Luke Raley,SEA,430,27.99,24.15
2026-05-31,02:34,Willy Adames,SF,750,28.76,16.84
2026-05-31,02:34,Eric Haase,SF,850,28.74,15.88
2026-05-31,02:34,TJ Rumfield,COL,850,28.74,14.48
2026-05-31,02:34,Rafael Devers,SF,700,17.44,14.68
2026-05-31,02:34,Hunter Goodman,COL,540,14.30,17.86
2026-05-31,02:34,Bryce Harper,PHI,525,6.06,16.97
2026-05-31,02:46,Casey Schmitt,SF,850,28.74,25.25
2026-05-31,02:46,J.P. Crawford,SEA,900,28.80,18.15
2026-05-31,02:46,Luke Raley,SEA,430,27.99,24.15
2026-05-31,02:46,Willy Adames,SF,750,28.76,16.84
2026-05-31,02:46,Eric Haase,SF,850,28.74,15.88
2026-05-31,02:46,TJ Rumfield,COL,850,28.74,14.48
2026-05-31,02:46,Rafael Devers,SF,700,17.44,14.68
2026-05-31,02:46,Hunter Goodman,COL,540,14.30,17.86
2026-05-31,02:46,Bryce Harper,PHI,525,6.06,16.97
2026-05-31,02:53,Casey Schmitt,SF,850,28.74,25.25
2026-05-31,02:53,J.P. Crawford,SEA,900,28.80,18.15
2026-05-31,02:53,Luke Raley,SEA,430,27.99,24.15
2026-05-31,02:53,Willy Adames,SF,750,28.76,16.84
2026-05-31,02:53,Eric Haase,SF,850,28.74,15.88
2026-05-31,02:53,TJ Rumfield,COL,850,28.74,14.48
2026-05-31,02:53,Rafael Devers,SF,700,17.44,14.68
2026-05-31,02:53,Hunter Goodman,COL,540,14.30,17.86
2026-05-31,02:53,Bryce Harper,PHI,525,6.06,16.97
2026-05-31,15:11,Michael Harris II,ATL,410,28.77,25.25
2026-05-31,15:11,Ty France,SD,575,29.84,20.14
2026-05-31,15:11,Luke Raley,SEA,430,6.80,20.15
2026-05-31,15:11,Curtis Mead,WSH,500,14.12,19.02
2026-05-31,15:11,Jacob Young,WSH,850,28.74,13.60
2026-05-31,15:11,Oswald Peraza,LAA,750,13.22,13.32
2026-05-31,15:11,Liam Hicks,MIA,1150,23.75,9.90
2026-05-31,15:11,Jarren Duran,BOS,510,6.26,17.42
2026-05-31,15:11,J.P. Crawford,SEA,700,10.40,13.80
2026-05-31,21:46,Casey Schmitt,SF,950,28.77,25.25
2026-05-31,21:46,Ben Rice,NYY,600,29.85,25.18
2026-05-31,21:46,Luke Raley,SEA,1200,28.67,24.65
2026-05-31,21:46,J.P. Crawford,SEA,1900,27.40,19.31
2026-05-31,21:46,Andy Pages,LAD,1000,28.74,17.33
2026-05-31,21:46,Ketel Marte,AZ,1800,27.41,14.35
2026-05-31,21:46,Paul Goldschmidt,NYY,600,29.85,19.46
2026-05-31,21:46,Bryce Harper,PHI,700,29.81,16.76
2026-05-31,21:46,Dominic Canzone,SEA,700,29.81,16.59
2026-05-31,21:46,Mookie Betts,LAD,900,28.80,15.63
2026-05-31,21:46,Julio Rodríguez,SEA,950,28.77,15.35
2026-05-31,21:46,Randy Arozarena,SEA,1800,27.41,11.13
2026-05-31,21:46,Nolan Arenado,AZ,1700,27.51,10.53
2026-05-31,21:46,Shohei Ohtani,LAD,650,17.37,15.65
2026-05-31,21:46,Cody Bellinger,NYY,750,26.57,14.89
2026-05-31,21:46,Freddie Freeman,LAD,750,22.06,14.36
2026-05-31,21:46,Trea Turner,PHI,900,28.10,12.81
2026-05-31,21:46,Brandon Marsh,PHI,1150,28.80,10.32
2026-05-31,21:46,Jhonny Pereda,SEA,2200,27.51,9.20
2026-05-31,21:46,Jake McCarthy,COL,2400,27.40,8.35
2026-05-31,21:46,Bryson Stott,PHI,1800,27.41,8.07
2026-05-31,21:46,Aramis Garcia,AZ,2800,27.48,7.49
2026-05-31,21:46,Tyler Freeman,COL,2800,27.48,6.29
2026-05-31,21:46,Jose Fernandez,AZ,2400,27.40,6.17
2026-05-31,21:46,Nick Kurtz,ATH,650,7.85,14.38
2026-05-31,21:46,Corbin Carroll,AZ,950,16.45,11.09
2026-05-31,21:46,Zack Gelof,ATH,950,14.03,10.86
2026-05-31,21:46,Jung Hoo Lee,SF,1800,27.41,7.07
2026-05-31,21:46,Geraldo Perdomo,AZ,2200,27.51,6.17
2026-05-31,22:04,Casey Schmitt,SF,950,28.77,25.25
2026-05-31,22:04,Ben Rice,NYY,600,29.85,25.18
2026-05-31,22:04,Luke Raley,SEA,1200,28.67,24.65
2026-05-31,22:04,J.P. Crawford,SEA,1900,27.40,19.31
2026-05-31,22:04,Andy Pages,LAD,1000,28.74,17.33
2026-05-31,22:04,Ketel Marte,AZ,1800,27.41,14.35
2026-05-31,22:04,Paul Goldschmidt,NYY,600,29.85,19.46
2026-05-31,22:04,Bryce Harper,PHI,700,29.81,16.76
2026-05-31,22:04,Dominic Canzone,SEA,700,29.81,16.59
2026-05-31,22:04,Mookie Betts,LAD,900,28.80,15.63
2026-05-31,22:04,Julio Rodríguez,SEA,950,28.77,15.35
2026-05-31,22:04,Randy Arozarena,SEA,1800,27.41,11.13
2026-05-31,22:04,Nolan Arenado,AZ,1700,27.51,10.53
2026-05-31,22:04,Shohei Ohtani,LAD,650,17.37,15.65
2026-05-31,22:04,Cody Bellinger,NYY,750,26.57,14.89
2026-05-31,22:04,Freddie Freeman,LAD,750,22.06,14.36
2026-05-31,22:04,Trea Turner,PHI,900,28.10,12.81
2026-05-31,22:04,Brandon Marsh,PHI,1150,28.80,10.32
2026-05-31,22:04,Jhonny Pereda,SEA,2200,27.51,9.20
2026-05-31,22:04,Jake McCarthy,COL,2400,27.40,8.35
2026-05-31,22:04,Bryson Stott,PHI,1800,27.41,8.07
2026-05-31,22:04,Aramis Garcia,AZ,2800,27.48,7.49
2026-05-31,22:04,Tyler Freeman,COL,2800,27.48,6.29
2026-05-31,22:04,Jose Fernandez,AZ,2400,27.40,6.17
2026-05-31,22:04,Nick Kurtz,ATH,650,7.85,14.38
2026-05-31,22:04,Corbin Carroll,AZ,950,16.45,11.09
2026-05-31,22:04,Zack Gelof,ATH,950,14.03,10.86
2026-05-31,22:04,Jung Hoo Lee,SF,1800,27.41,7.07
2026-05-31,22:04,Geraldo Perdomo,AZ,2200,27.51,6.17
2026-05-31,22:04,Casey Schmitt,SF,950,28.77,25.25
2026-05-31,22:04,Ben Rice,NYY,600,29.85,25.18
2026-05-31,22:04,Luke Raley,SEA,1200,28.67,24.65
2026-05-31,22:04,J.P. Crawford,SEA,1900,27.40,19.31
2026-05-31,22:04,Andy Pages,LAD,1000,28.74,17.33
2026-05-31,22:04,Ketel Marte,AZ,1800,27.41,14.35
2026-05-31,22:04,Paul Goldschmidt,NYY,600,29.85,19.46
2026-05-31,22:04,Bryce Harper,PHI,700,29.81,16.76
2026-05-31,22:04,Dominic Canzone,SEA,700,29.81,16.59
2026-05-31,22:04,Mookie Betts,LAD,900,28.80,15.63
2026-05-31,22:04,Julio Rodríguez,SEA,950,28.77,15.35
2026-05-31,22:04,Randy Arozarena,SEA,1800,27.41,11.13
2026-05-31,22:04,Nolan Arenado,AZ,1700,27.51,10.53
2026-05-31,22:04,Shohei Ohtani,LAD,650,17.37,15.65
2026-05-31,22:04,Cody Bellinger,NYY,750,26.57,14.89
2026-05-31,22:04,Freddie Freeman,LAD,750,22.06,14.36
2026-05-31,22:04,Trea Turner,PHI,900,28.10,12.81
2026-05-31,22:04,Brandon Marsh,PHI,1150,28.80,10.32
2026-05-31,22:04,Jhonny Pereda,SEA,2200,27.51,9.20
2026-05-31,22:04,Jake McCarthy,COL,2400,27.40,8.35
2026-05-31,22:04,Bryson Stott,PHI,1800,27.41,8.07
2026-05-31,22:04,Aramis Garcia,AZ,2800,27.48,7.49
2026-05-31,22:04,Tyler Freeman,COL,2800,27.48,6.29
2026-05-31,22:04,Jose Fernandez,AZ,2400,27.40,6.17
2026-05-31,22:04,Nick Kurtz,ATH,650,7.85,14.38
2026-05-31,22:04,Corbin Carroll,AZ,950,16.45,11.09
2026-05-31,22:04,Zack Gelof,ATH,950,14.03,10.86
2026-05-31,22:04,Jung Hoo Lee,SF,1800,27.41,7.07
2026-05-31,22:04,Geraldo Perdomo,AZ,2200,27.51,6.17
2026-05-31,22:21,Casey Schmitt,SF,950,28.77,25.25
2026-05-31,22:21,Ben Rice,NYY,600,29.85,25.18
2026-05-31,22:21,Luke Raley,SEA,1200,28.67,24.65
2026-05-31,22:21,J.P. Crawford,SEA,1900,27.40,19.31
2026-05-31,22:21,Andy Pages,LAD,1000,28.74,17.33
2026-05-31,22:21,Ketel Marte,AZ,1800,27.41,14.35
2026-05-31,22:21,Paul Goldschmidt,NYY,600,29.85,19.46
2026-05-31,22:21,Bryce Harper,PHI,700,29.81,16.76
2026-05-31,22:21,Dominic Canzone,SEA,700,29.81,16.59
2026-05-31,22:21,Mookie Betts,LAD,900,28.80,15.63
2026-05-31,22:21,Julio Rodríguez,SEA,950,28.77,15.35
2026-05-31,22:21,Randy Arozarena,SEA,1800,27.41,11.13
2026-05-31,22:21,Nolan Arenado,AZ,1700,27.51,10.53
2026-05-31,22:21,Shohei Ohtani,LAD,650,17.37,15.65
2026-05-31,22:21,Cody Bellinger,NYY,750,26.57,14.89
2026-05-31,22:21,Freddie Freeman,LAD,750,22.06,14.36
2026-05-31,22:21,Trea Turner,PHI,900,28.10,12.81
2026-05-31,22:21,Brandon Marsh,PHI,1150,28.80,10.32
2026-05-31,22:21,Jhonny Pereda,SEA,2200,27.51,9.20
2026-05-31,22:21,Jake McCarthy,COL,2400,27.40,8.35
2026-05-31,22:21,Bryson Stott,PHI,1800,27.41,8.07
2026-05-31,22:21,Aramis Garcia,AZ,2800,27.48,7.49
2026-05-31,22:21,Tyler Freeman,COL,2800,27.48,6.29
2026-05-31,22:21,Jose Fernandez,AZ,2400,27.40,6.17
2026-05-31,22:21,Nick Kurtz,ATH,650,7.85,14.38
2026-05-31,22:21,Corbin Carroll,AZ,950,16.45,11.09
2026-05-31,22:21,Zack Gelof,ATH,950,14.03,10.86
2026-05-31,22:21,Jung Hoo Lee,SF,1800,27.41,7.07
2026-05-31,22:21,Geraldo Perdomo,AZ,2200,27.51,6.17
